open,currentAccountsPayable,researchAndDevelopment,volume,propertyPlantEquipment,otherNonCurrentAssets,nonInterestIncome,dividendPayout,depreciationDepletionAndAmortization,ebitda,comprehensiveIncomeNetOfTax,depreciationAndAmortization,longTermDebtNoncurrent,totalRevenue,otherNonOperatingIncome,company,date,close
315.27,14301000000,575000000,249044100,2210000000.0,2954000000,88293000000.0,0,356000000,8183000000,6164000000,356000000,16100000000.0,26741000000.0,136000000,AAPL,12/31/2010,322.56
355.47,13714000000,581000000,403802100,2352000000.0,3885000000,88293000000.0,0,434000000,8308000000,5999000000,434000000,16100000000.0,24708000000.0,26000000,AAPL,3/31/2011,348.5075
348.87,15270000000,628000000,330851800,2531000000.0,3440000000,88293000000.0,0,481000000,9860000000,7571000000,481000000,16100000000.0,28571000000.0,172000000,AAPL,6/30/2011,335.67
385.82,14632000000,645000000,427766000,7777000000.0,3556000000,88293000000.0,0,543000000,9253000000,6677000000,543000000,16100000000.0,28270000000.0,81000000,AAPL,9/30/2011,381.32
382.54,18221000000,758000000,225233300,2942000000.0,4281000000,88293000000.0,0,721000000,18061000000,13005000000,721000000,16100000000.0,46333000000.0,137000000,AAPL,12/30/2011,405.0
548.17,17011000000,841000000,556583500,8847000000.0,4992000000,88293000000.0,0,740000000,16124000000,11762000000,740000000,16100000000.0,39186000000.0,148000000,AAPL,3/30/2012,599.55
569.16,16808000000,876000000,280565200,10487000000.0,5438000000,88293000000.0,0,835000000,12408000000,8832000000,835000000,16100000000.0,35023000000.0,288000000,AAPL,6/29/2012,584.0
665.76,21175000000,906000000,328535900,15452000000.0,5478000000,88293000000.0,2500000000,981000000,11925000000,8190000000,981000000,16100000000.0,35966000000.0,-51000000,AAPL,9/28/2012,667.105
593.65,26398000000,1010000000,433312600,15422000000.0,5183000000,88293000000.0,2486000000,1588000000,18798000000,13191000000,1588000000,16100000000.0,54512000000.0,41000000,AAPL,12/31/2012,532.1729
438.0,14912000000,1119000000,327745600,15026000000.0,5294000000,88293000000.0,2490000000,1692000000,14250000000,9899000000,1692000000,16100000000.0,43603000000.0,-73000000,AAPL,3/28/2013,442.66
450.73,15516000000,1178000000,250662000,16327000000.0,5421000000,88293000000.0,2789000000,1694000000,10895000000,5702000000,1694000000,16100000000.0,35270000000.0,-98000000,AAPL,6/28/2013,396.53
493.1,22367000000,1168000000,308247900,16597000000.0,5146000000,88293000000.0,2763000000,1783000000,11813000000,7275000000,1783000000,15900000000.0,37472000000.0,-194000000,AAPL,9/30/2013,476.75
558.0,29588000000,1330000000,252049900,15488000000.0,5091000000,88293000000.0,2739000000,2144000000,19607000000,13237000000,2144000000,15800000000.0,57510000000.0,-97000000,AAPL,12/31/2013,561.02
523.42,18914000000,1422000000,178632100,15120000000.0,5106000000,88293000000.0,2655000000,1887000000,15480000000,10278000000,1887000000,16200000000.0,45561000000.0,-100000000,AAPL,3/31/2014,536.74
633.96,20535000000,1603000000,853194497,17585000000.0,4160000000,88293000000.0,2830000000,1946000000,12228000000,8085000000,1946000000,28500000000.0,37332000000.0,-137000000,AAPL,6/30/2014,92.93
103.06,30196000000,1686000000,1523782675,20624000000.0,3764000000,88293000000.0,2807000000,1969000000,13134000000,9463000000,1969000000,28987000000.0,42123000000.0,-97000000,AAPL,9/30/2014,100.75
118.81,38001000000,1895000000,1073775862,20392000000.0,3608000000,88293000000.0,2750000000,2575000000,26821000000,18905000000,2575000000,32400000000.0,74468000000.0,-353000000,AAPL,12/31/2014,110.38
129.25,23159000000,1918000000,1138641910,20151000000.0,3937000000,88293000000.0,2734000000,2479000000,20757000000,14316000000,2479000000,40200000000.0,57847000000.0,-226000000,AAPL,3/31/2015,124.43
131.2,26474000000,2034000000,878606841,21149000000.0,4081000000,88293000000.0,2997000000,3084000000,17167000000,9065000000,3084000000,47419000000.0,49404000000.0,-175000000,AAPL,6/30/2015,125.425
110.18,35490000000,2220000000,1203789074,22471000000.0,5422000000,88293000000.0,2950000000,3119000000,17742000000,9681000000,3119000000,53329000000.0,51501000000.0,-149000000,AAPL,9/30/2015,109.95
118.75,33312000000,2404000000,922626259,22300000000.0,7974000000,88293000000.0,2898000000,2954000000,27125000000,17226000000,2954000000,53204000000.0,75596000000.0,-263000000,AAPL,12/31/2015,105.26
97.65,25098000000,2511000000,745756771,23203000000.0,7745000000,88293000000.0,2879000000,2477000000,16464000000,10948000000,2477000000,69374000000.0,50236000000.0,-510000000,AAPL,3/31/2016,108.99
99.02,26318000000,2560000000,780630235,25448000000.0,7862000000,88293000000.0,3117000000,2526000000,12631000000,8737000000,2526000000,68939000000.0,41949000000.0,-263000000,AAPL,6/30/2016,95.6
106.14,37294000000,2570000000,970096738,27010000000.0,8757000000,88293000000.0,3071000000,2548000000,14309000000,9755000000,2548000000,75427000000.0,47858000000.0,-159000000,AAPL,9/30/2016,113.05
110.365,38510000000,2871000000,608771645,26510000000.0,7390000000,88293000000.0,3130000000,2987000000,26346000000,17502000000,2987000000,73557000000.0,78351000000.0,122000000,AAPL,12/30/2016,115.82
137.89,28573000000,2776000000,562091214,27163000000.0,7549000000,88293000000.0,2988000000,2332000000,16429000000,10362000000,2332000000,84531000000.0,52896000000.0,-165000000,AAPL,3/31/2017,143.66
153.17,31915000000,2937000000,664986406,29286000000.0,10150000000,88293000000.0,3365000000,2354000000,13122000000,8594000000,2354000000,89864000000.0,45408000000.0,-185000000,AAPL,6/30/2017,144.02
164.8,44242000000,2997000000,669594016,33783000000.0,18177000000,88293000000.0,3270000000,2484000000,15604000000,11109000000,2484000000,97207000000.0,52579000000.0,95000000,AAPL,9/29/2017,154.12
169.95,62985000000,3407000000,518560008,33679000000.0,13323000000,88293000000.0,3339000000,2745000000,29019000000,19374000000,2745000000,103922000000.0,88293000000.0,38000000,AAPL,12/29/2017,169.23
178.54,34311000000,3378000000,701387082,35077000000.0,23086000000,61137000000.0,3190000000,2739000000,18633000000,11877000000,2739000000,101362000000.0,61137000000.0,-439000000,AAPL,3/29/2018,167.78
187.99,38489000000,3701000000,527624365,38117000000.0,22546000000,53265000000.0,3653000000,2665000000,15277000000,11472000000,2665000000,97128000000.0,53265000000.0,100000000,AAPL,6/29/2018,185.11
228.41,55888000000,3750000000,678972040,41304000000.0,22283000000,62900000000.0,3530000000,2754000000,18872000000,13782000000,2754000000,93735000000.0,62900000000.0,-140000000,AAPL,9/28/2018,225.74
184.46,44293000000,3902000000,898917007,39597000000.0,34686000000,84310000000.0,3568000000,3395000000,26741000000,19742000000,3395000000,92989000000.0,83420000000.0,143000000,AAPL,12/31/2018,157.74
174.28,30443000000,3948000000,650981384,38746000000.0,34587000000,58015000000.0,3443000000,3040000000,16455000000,13650000000,3040000000,90201000000.0,57005000000.0,30000000,AAPL,3/29/2019,189.95
175.6,29115000000,4257000000,515218768,37636000000.0,33634000000,53809000000.0,3629000000,2933000000,14477000000,10904000000,2933000000,84936000000.0,52943000000.0,43000000,AAPL,6/28/2019,197.92
206.43,46236000000,4110000000,547408488,37378000000.0,32978000000,64040000000.0,3479000000,3179000000,18804000000,13741000000,3179000000,91807000000.0,64040000000.0,206000000,AAPL,9/30/2019,223.97
267.27,45111000000,4451000000,598871365,37031000000.0,40457000000,91819000000.0,3539000000,2816000000,28385000000,22266000000,2816000000,93078000000.0,91034000000.0,89000000,AAPL,12/31/2019,293.65
282.28,32421000000,4565000000,1570331732,35889000000.0,41965000000,58313000000.0,3375000000,2786000000,15639000000,8878000000,2786000000,89086000000.0,57556000000.0,-10000000,AAPL,3/31/2020,254.29
317.75,35325000000,4758000000,810900890,35687000000.0,41000000000,59685000000.0,3656000000,2752000000,15843000000,13492000000,2752000000,94048000000.0,58988000000.0,-158000000,AAPL,6/30/2020,364.8
132.76,42296000000,4978000000,3886793083,36766000000.0,42522000000,64698000000.0,3511000000,2702000000,17477000000,12817000000,2702000000,98667000000.0,64698000000.0,-8000000,AAPL,9/30/2020,115.81
121.01,63846000000,5163000000,2319687808,37933000000.0,43270000000,111439000000.0,3613000000,2666000000,36200000000,29340000000,2666000000,99281000000.0,110801000000.0,-64000000,AAPL,12/31/2020,132.69
123.75,40127000000,5262000000,2650845211,37815000000.0,43339000000,89584000000.0,3447000000,2797000000,30300000000,23165000000,2797000000,108642000000.0,88914000000.0,460000000,AAPL,3/31/2021,122.15
125.08,40409000000,5717000000,1606114354,38615000000.0,44854000000,81434000000.0,3767000000,2832000000,26958000000,22088000000,2832000000,105752000000.0,80769000000.0,189000000,AAPL,6/30/2021,136.96
152.83,54763000000,5772000000,1797948421,39440000000.0,48849000000,83360000000.0,3640000000,2989000000,26775000000,20656000000,2989000000,109106000000.0,82688000000.0,-525000000,AAPL,9/30/2021,141.5
167.48,74362000000,6306000000,2443227128,39245000000.0,50109000000,123945000000.0,3732000000,2697000000,44185000000,33540000000,2697000000,106629000000.0,123251000000.0,-203000000,AAPL,12/31/2021,177.57
164.695,52682000000,6387000000,2171827429,39304000000.0,51959000000,97278000000.0,3595000000,2737000000,32716000000,19443000000,2737000000,103323000000.0,96587000000.0,151000000,AAPL,3/31/2022,174.61
149.9,48343000000,6797000000,1749297959,40335000000.0,52605000000,82959000000.0,3811000000,2805000000,25881000000,16639000000,2805000000,94700000000.0,82240000000.0,-13000000,AAPL,6/30/2022,136.72
156.64,64115000000,6761000000,2083968147,42117000000.0,54428000000,90146000000.0,3703000000,2865000000,27759000000,18909000000,2865000000,98959000000.0,89319000000.0,-163000000,AAPL,9/30/2022,138.2
148.21,57918000000,7709000000,1675731304,42951000000.0,60924000000,117154000000.0,3768000000,2916000000,38932000000,28195000000,2916000000,99627000000.0,116151000000.0,-258000000,AAPL,12/30/2022,129.93
146.83,42945000000,7457000000,1520461315,43398000000.0,65388000000,94836000000.0,3650000000,2898000000,31216000000,25326000000,2898000000,97041000000.0,94836000000.0,76000000,AAPL,3/31/2023,164.9
177.7,46699000000,7442000000,1297863403,43550000000.0,64768000000,81797000000.0,3849000000,3052000000,26050000000,19826000000,3052000000,98071000000.0,80799000000.0,-247000000,AAPL,6/30/2023,193.97
189.485,62611000000,7307000000,1337873796,43715000000.0,64758000000,89498000000.0,3758000000,2653000000,29622000000,23305000000,2653000000,95281000000.0,88496000000.0,47000000,AAPL,9/29/2023,171.21
190.33,58146000000,7696000000,1062317718,43666000000.0,66681000000,119575000000.0,3825000000,2848000000,43221000000,35990000000,2848000000,95088000000.0,119575000000.0,47000000,AAPL,12/29/2023,192.53
179.55,45753000000,7903000000,1430780147,43546000000.0,70262000000,90753000000.0,3710000000,2836000000,30736000000,24054000000,2836000000,91831000000.0,90753000000.0,47000000,AAPL,3/28/2024,171.48
36.8,45753000000,634000000,122236200,2200000000.0,1715000000,-15000000.0,636000000,227000000,1446000000,763000000,135000000,91831000000.0,4242000000.0,15000000,ABBV,3/28/2013,40.78
42.88,45753000000,779000000,107872600,2213000000.0,1693000000,-14000000.0,638000000,236000000,1583000000,1136000000,136000000,91831000000.0,4599000000.0,4000000,ABBV,6/28/2013,41.34
43.0,45753000000,934000000,95067300,2244000000.0,1150000000,-11000000.0,640000000,234000000,1498000000,1152000000,137000000,91831000000.0,4572000000.0,-5000000,ABBV,9/30/2013,44.73
48.49,933000000,846000000,142934200,2298000000.0,767000000,-15000000.0,641000000,200000000,4315000000,1647000000,101000000,91831000000.0,5111000000.0,-13000000,ABBV,12/31/2013,52.81
50.34,933000000,772000000,122225700,2333000000.0,803000000,-3000000.0,641000000,199000000,1466000000,996000000,110000000,91831000000.0,4563000000.0,3000000,ABBV,3/31/2014,51.4
54.43,933000000,850000000,122883700,2387000000.0,795000000,-5000000.0,673000000,202000000,1605000000,1104000000,99000000,91831000000.0,4926000000.0,-8000000,ABBV,6/30/2014,56.44
55.43,933000000,1120000000,240252876,2432000000.0,801000000,-174000000.0,673000000,192000000,933000000,13000000,98000000,91831000000.0,5019000000.0,29000000,ABBV,9/30/2014,57.76
69.08,1401000000,907000000,157658512,2485000000.0,1480000000,-496000000.0,674000000,193000000,-802000000,-1928000000,96000000,91831000000.0,5452000000.0,3000000,ABBV,12/31/2014,65.44
60.3,1401000000,938000000,293327180,2431000000.0,1755000000,-164000000.0,786000000,158000000,1596000000,586000000,68000000,91831000000.0,5040000000.0,-1000000,ABBV,3/31/2015,58.54
66.8,1401000000,1004000000,211499136,2517000000.0,1181000000,-14000000.0,818000000,190000000,1936000000,1459000000,86000000,91831000000.0,5475000000.0,4000000,ABBV,6/30/2015,67.19
61.33,1401000000,1418000000,241006805,2546000000.0,1235000000,-13000000.0,850000000,227000000,1979000000,1114000000,125000000,91831000000.0,5944000000.0,-28000000,ABBV,9/30/2015,54.41
58.23,1597000000,1075000000,160563343,2565000000.0,1149000000,-2000000.0,840000000,261000000,2272000000,1455000000,140000000,91831000000.0,6400000000.0,12000000,ABBV,12/31/2015,59.24
54.78,1597000000,956000000,140975748,2597000000.0,1328000000,-302000000.0,924000000,268000000,2156000000,1492000000,165000000,91831000000.0,5958000000.0,0,ABBV,3/31/2016,57.12
62.9,1597000000,1194000000,211643211,2618000000.0,1445000000,-15000000.0,927000000,289000000,2522000000,1643000000,181000000,91831000000.0,6452000000.0,-51000000,ABBV,6/30/2016,61.91
64.1,1597000000,1186000000,137679158,2638000000.0,1550000000,4000000.0,933000000,304000000,2493000000,1648000000,208000000,91831000000.0,6432000000.0,-101000000,ABBV,9/30/2016,63.07
60.83,1407000000,1230000000,149402248,2604000000.0,1212000000,10000000.0,933000000,328000000,2524000000,1145000000,210000000,91831000000.0,6796000000.0,-36000000,ABBV,12/30/2016,62.62
62.16,1407000000,1135000000,143065659,2612000000.0,1263000000,-13000000.0,1027000000,374000000,2630000000,1755000000,271000000,91831000000.0,6538000000.0,-61000000,ABBV,3/31/2017,65.16
66.255,1407000000,1238000000,129951733,2657000000.0,1305000000,-6000000.0,1024000000,379000000,2906000000,1909000000,269000000,91831000000.0,6944000000.0,-50000000,ABBV,6/30/2017,72.51
75.59,1407000000,1222000000,190163376,2697000000.0,1327000000,-9000000.0,1026000000,379000000,2656000000,1566000000,268000000,91831000000.0,6995000000.0,-338000000,ABBV,9/29/2017,88.86
97.19,1474000000,1714000000,83433841,2803000000.0,1326000000,-320000000.0,1030000000,369000000,1760000000,-62000000,268000000,91831000000.0,7739000000.0,-17000000,ABBV,12/29/2017,96.71
115.91,1474000000,1313000000,164890242,2828000000.0,903000000,7926000000.0,1137000000,445000000,3436000000,2880000000,330000000,91831000000.0,7934000000.0,153000000,ABBV,3/29/2018,94.65
97.93,1474000000,1322000000,161878296,2787000000.0,909000000,8270000000.0,1531000000,443000000,2656000000,1974000000,324000000,91831000000.0,8278000000.0,-470000000,ABBV,6/29/2018,92.65
95.97,1474000000,1323000000,98561247,2950000000.0,943000000,8234000000.0,1461000000,435000000,3420000000,2827000000,320000000,91831000000.0,8236000000.0,-94000000,ABBV,9/28/2018,94.58
94.32,1546000000,6795000000,125818347,2883000000.0,1208000000,8299000000.0,1451000000,442000000,-1673000000,-1747000000,320000000,91831000000.0,8305000000.0,393000000,ABBV,12/31/2018,92.19
79.77,1546000000,1444000000,128127680,2860000000.0,1567000000,-6000000.0,1588000000,503000000,3316000000,2420000000,385000000,91831000000.0,7828000000.0,-135000000,ABBV,3/29/2019,80.59
76.63,1546000000,1382000000,258341384,2879000000.0,1589000000,-6000000.0,1592000000,502000000,1553000000,766000000,388000000,91831000000.0,8255000000.0,-2278000000,ABBV,6/28/2019,72.72
65.78,1546000000,2285000000,167829742,2894000000.0,1677000000,-19000000.0,1591000000,503000000,2870000000,1847000000,389000000,91831000000.0,8479000000.0,-177000000,ABBV,9/30/2019,75.72
87.84,1452000000,1681000000,141829998,2962000000.0,2288000000,33255000000.0,1595000000,509000000,4024000000,1733000000,391000000,91831000000.0,8704000000.0,-416000000,ABBV,12/31/2019,88.54
86.0,1452000000,1379000000,368052041,2961000000.0,2638000000,-5000000.0,1763000000,559000000,4105000000,2909000000,444000000,91831000000.0,8619000000.0,-72000000,ABBV,3/31/2020,76.19
92.05,1452000000,2435000000,187430663,4908000000.0,4009000000,-29000000.0,1752000000,1549000000,1340000000,-476000000,1400000000,91831000000.0,10425000000.0,-802000000,ABBV,6/30/2020,98.18
95.52,1452000000,1751000000,165933331,4986000000.0,3936000000,-20000000.0,2100000000,2275000000,5225000000,2484000000,2100000000,91831000000.0,12902000000.0,-115000000,ABBV,9/30/2020,87.59
105.05,2276000000,2190000000,142797150,5248000000.0,4851000000,45787000000.0,2101000000,2060000000,953000000,178000000,1833000000,91831000000.0,13858000000.0,-4625000000,ABBV,12/31/2020,107.15
108.53,2276000000,1852000000,168030371,5193000000.0,4792000000,-9000000.0,2322000000,2215000000,6506000000,3375000000,2009000000,91831000000.0,13010000000.0,395000000,ABBV,3/31/2021,108.22
113.7,2276000000,1899000000,125324817,5161000000.0,4808000000,-14000000.0,2310000000,2201000000,3775000000,958000000,2000000000,91831000000.0,13959000000.0,-2658000000,ABBV,6/30/2021,112.64
121.0,2276000000,2063000000,210525485,5130000000.0,4747000000,-12000000.0,2315000000,2123000000,6183000000,3126000000,1900000000,91831000000.0,14342000000.0,-21000000,ABBV,9/30/2021,107.87
115.78,2882000000,2232000000,149689413,5110000000.0,4884000000,56181000000.0,2314000000,1961000000,6638000000,4301000000,1788000000,91831000000.0,14886000000.0,-216000000,ABBV,12/31/2021,135.4
147.67,2882000000,1642000000,150829420,5075000000.0,5083000000,-25000000.0,2526000000,2053000000,7329000000,4405000000,1855000000,91831000000.0,13538000000.0,776000000,ABBV,3/31/2022,162.11
147.79,2882000000,1878000000,132594299,4958000000.0,5033000000,-47000000.0,2507000000,2003000000,3535000000,712000000,1800000000,91831000000.0,14583000000.0,-1533000000,ABBV,6/30/2022,153.16
134.64,2882000000,1654000000,125265425,4893000000.0,5382000000,-36000000.0,2504000000,2181000000,6957000000,3702000000,2000000000,91831000000.0,14812000000.0,330000000,ABBV,9/30/2022,134.21
161.0,2934000000,2033000000,102509521,4935000000.0,5571000000,58014000000.0,2506000000,2157000000,5493000000,3717000000,1961000000,91831000000.0,15121000000.0,-2021000000,ABBV,12/30/2022,161.61
152.76,2934000000,2442000000,153989811,4931000000.0,5800000000,-35000000.0,2661000000,2127000000,2974000000,206000000,1948000000,91831000000.0,12225000000.0,-1804000000,ABBV,3/31/2023,159.37
135.26,2934000000,2013000000,135189166,4943000000.0,6198000000,-37000000.0,2625000000,2290000000,5259000000,2004000000,2100000000,91831000000.0,13865000000.0,-1412000000,ABBV,6/30/2023,134.73
147.36,2934000000,1789000000,85059957,4934000000.0,7094000000,-25000000.0,2627000000,2196000000,4505000000,1677000000,2000000000,91831000000.0,13927000000.0,95000000,ABBV,9/29/2023,149.06
142.54,3688000000,2209000000,109325311,4989000000.0,8513000000,54269000000.0,2626000000,2030000000,3617000000,870000000,1843000000,91831000000.0,14301000000.0,-1556000000,ABBV,12/29/2023,154.97
176.05,3688000000,2103000000,129467932,4980000000.0,9067000000,-4000000.0,2772000000,2083000000,4312000000,1220000000,1900000000,91831000000.0,12310000000.0,-586000000,ABBV,3/28/2024,182.1
53.17,3688000000,2103000000,279159800,4980000000.0,9067000000,-4000000.0,504550000,451854000,4312000000,1220000000,1900000000,91831000000.0,12310000000.0,-586000000,ABT,3/31/2008,55.15
56.13,3688000000,2103000000,254318600,4980000000.0,9067000000,-4000000.0,555636000,465860000,4312000000,1220000000,1900000000,91831000000.0,12310000000.0,-586000000,ABT,6/30/2008,52.97
58.12,3688000000,2103000000,361549000,4980000000.0,9067000000,-4000000.0,555557000,498560000,4312000000,1220000000,1900000000,91831000000.0,12310000000.0,-586000000,ABT,9/30/2008,57.58
51.1,3688000000,2103000000,332862300,4980000000.0,9067000000,-4000000.0,558509000,422555000,4312000000,1220000000,1900000000,91831000000.0,12310000000.0,-586000000,ABT,12/31/2008,53.37
46.69,3688000000,2103000000,558887400,4980000000.0,9067000000,-4000000.0,559081000,464045000,4312000000,1220000000,1900000000,91831000000.0,12310000000.0,-586000000,ABT,3/31/2009,47.7
45.3,3688000000,670206000,395172300,7448303000.0,1287024000,-14394000.0,618227000,537398000,1670000000,2476000000,537398000,11371518000.0,7343513000.0,13104000,ABT,6/30/2009,47.04
45.08,3688000000,675736000,398487000,7522399000.0,1345805000,-6000.0,618376000,540714000,2234476000,1986000000,228489000,11576556000.0,7626718000.0,327827000,ABT,9/30/2009,49.47
54.85,3688000000,917048000,237646100,7619489000.0,1023214000,-6750000.0,618776000,547353000,2169478000,1894000000,222740000,11266294000.0,8790100000.0,60263000,ABT,12/31/2009,53.99
54.37,3688000000,730367000,402913200,8060114000.0,816292000,-70019000.0,620752000,562501000,1715660000,-827000000,275252000,10878649000.0,7510134000.0,10413000,ABT,3/31/2010,52.68
47.44,3688000000,932698000,383454200,7875608000.0,854750000,40883000.0,679199000,675202000,2064565000,-362000000,371390000,12612655000.0,8732409000.0,8154000,ABT,6/30/2010,46.78
49.72,3688000000,1078927000,235460300,7939787000.0,1277047000,20956000.0,679423000,677024000,1577078000,2038000000,363866000,12910681000.0,8546359000.0,-4519000,ABT,9/30/2010,52.24
46.89,1535759000,1295632000,361505500,7970956000.0,1901613000,19104000.0,692101000,709578000,2325474000,1557000000,406347000,12523517000.0,9967800000.0,47963000,ABT,12/31/2010,47.91
48.19,1535759000,1030400000,383277000,8078195000.0,699087000,32366000.0,683967000,745667000,1605920000,2413000000,391547000,12530246000.0,8927629000.0,-140858000,ABT,3/31/2011,49.05
52.22,1535759000,1210280000,296154300,8128450000.0,795158000,10796000.0,750409000,811412000,2240731000,2339000000,432046000,12627761000.0,9492958000.0,5568000,ABT,6/30/2011,52.62
52.4,1601998000,1009627000,344087400,7977460000.0,1139150000,5018000.0,751630000,838386000,1162929000,-1135000000,417674000,13096767000.0,9697344000.0,5222000,ABT,9/30/2011,51.14
54.19,1721127000,1551607000,285213400,7873955000.0,2560923000,289091000.0,751994000,648429000,1599389000,1618700000,407256000,12039822000.0,10377400000.0,11068000,ABT,12/30/2011,56.23
56.6,1726962000,50000000,348089800,7955257000.0,2788015000,-24762000.0,758548000,743267000,1825297000,1818480000,389056000,11861505000.0,9305005000.0,34911000,ABT,3/30/2012,61.29
61.15,1519460000,1120882000,265480900,7831272000.0,3040652000,14154000.0,806984000,691435000,2297500000,42567000,370549000,12004092000.0,9694063000.0,5177000,ABT,6/29/2012,64.47
65.26,1605202000,1164187000,238433900,7960648000.0,2983788000,6259000.0,805405000,759728000,2316808000,2665051000,329384000,12054640000.0,9627466000.0,-2677000,ABT,9/28/2012,68.56
65.09,1796990000,1169431000,297290900,8063000000.0,3213000000,-1338580000.0,812063000,588777000,717239000,1053400000,330545000,18085000000.0,10836900000.0,-34411000,ABT,12/31/2012,65.5
33.69,1087979000,346323000,147948200,5791492000.0,2097969000,-28865000.0,224000000,420853000,795422000,637038000,199422000,3466576000.0,5308273000.0,-6000000,ABT,3/28/2013,35.32
36.63,1042248000,362557000,146831300,5768649000.0,2077860000,-10748000.0,220000000,435830000,837892000,620358000,196892000,3410759000.0,5394751000.0,8000000,ABT,6/28/2013,34.88
33.68,1008912000,356877000,176037800,5842369000.0,2670728000,-4599000.0,220000000,436692000,1036753000,2201383000,196753000,3403069000.0,5324740000.0,27000000,ABT,9/30/2013,33.19
38.24,1026000000,386243000,119120400,5905000000.0,2109000000,-5787000.0,218000000,425625000,943933000,-310777000,197933000,3388000000.0,5655000000.0,4000000,ABT,12/31/2013,38.33
39.5,1026000000,387000000,178349600,5948000000.0,2214000000,-2000000.0,343000000,398000000,702000000,828000000,174000000,3387000000.0,5203000000.0,-3000000,ABT,3/31/2014,38.51
40.02,1026000000,335000000,111958000,5935000000.0,1921000000,-1000000.0,333000000,400000000,896000000,914000000,161000000,3403000000.0,5511000000.0,-2000000,ABT,6/30/2014,40.9
42.17,965000000,307000000,96615257,5872000000.0,1772000000,1000000.0,331000000,355000000,979000000,-485000000,129000000,3719000000.0,5070000000.0,3000000,ABT,9/30/2014,41.59
44.27,1064000000,356000000,110972439,5935000000.0,3288000000,7000000.0,335000000,395000000,1284000000,-1174000000,166000000,3393000000.0,5356000000.0,-12000000,ABT,12/31/2014,45.02
47.34,1012000000,313000000,113588142,5699000000.0,1330000000,54000000.0,364000000,371000000,2609000000,1611000000,156000000,5931000000.0,4914000000.0,5000000,ABT,3/31/2015,46.33
48.77,1000000000,345000000,108389006,5738000000.0,1330000000,202000000.0,360000000,151000000,1179000000,1387000000,151000000,5862000000.0,5328000000.0,279000000,ABT,6/30/2015,49.08
44.21,1007000000,378000000,160171744,5797000000.0,1383000000,14000000.0,359000000,151000000,890000000,-1627000000,151000000,5953000000.0,5123000000.0,3000000,ABT,9/30/2015,40.22
45.22,1081000000,369000000,120153675,5730000000.0,2119000000,30000000.0,360000000,366000000,1086000000,1320000000,143000000,5871000000.0,5188000000.0,-6000000,ABT,12/31/2015,44.91
38.91,1053000000,379000000,146217754,5836000000.0,2608000000,-478000000.0,385000000,347000000,464000000,123000000,144000000,5977000000.0,4349000000.0,-19000000,ABT,3/31/2016,41.83
39.37,1153000000,348000000,224953980,5826000000.0,2613000000,-10000000.0,384000000,145000000,979000000,243000000,145000000,6016000000.0,5220000000.0,-8000000,ABT,6/30/2016,39.31
41.92,1051000000,352000000,161479608,5734000000.0,2523000000,-9000000.0,384000000,140000000,106000000,361000000,140000000,5975000000.0,5176000000.0,-972000000,ABT,9/30/2016,42.29
38.12,1178000000,343000000,178428497,5705000000.0,2523000000,2000000.0,386000000,484000000,1182000000,68000000,121000000,20681000000.0,5333000000.0,213000000,ABT,12/30/2016,38.41
45.37,1481000000,547000000,148917183,7265000000.0,2523000000,1167000000.0,460000000,774000000,1517000000,1001000000,522000000,23764000000.0,7276000000.0,1166000000,ABT,3/31/2017,44.41
45.52,1667000000,513000000,159481377,7286000000.0,2523000000,12000000.0,462000000,648000000,914000000,565000000,392000000,23810000000.0,6435000000.0,80000000,ABT,6/30/2017,48.61
51.03,1858000000,562000000,123432935,7219000000.0,2523000000,6000000.0,463000000,756000000,1387000000,737000000,501000000,23310000000.0,6617000000.0,33000000,ABT,9/29/2017,53.36
56.3,2402000000,638000000,126255817,7607000000.0,2523000000,7589000000.0,464000000,848000000,1416000000,-774000000,560000000,27210000000.0,7589000000.0,134000000,ABT,12/29/2017,57.07
60.16,2476000000,589000000,136396558,7659000000.0,2523000000,7379000000.0,491000000,852000000,1251000000,742000000,584000000,21154000000.0,7152000000.0,33000000,ABT,3/29/2018,59.92
61.96,2503000000,575000000,107128990,7432000000.0,2523000000,7773000000.0,494000000,850000000,1564000000,-447000000,562000000,19823000000.0,7563000000.0,78000000,ABT,6/29/2018,60.99
66.74,2730000000,574000000,109301712,7448000000.0,2523000000,7578000000.0,494000000,813000000,1476000000,467000000,544000000,19284000000.0,7375000000.0,-18000000,ABT,9/28/2018,73.36
74.29,2975000000,562000000,144017836,7563000000.0,2523000000,7765000000.0,495000000,763000000,1620000000,414000000,488000000,19359000000.0,7765000000.0,46000000,ABT,12/31/2018,72.33
77.99,3045000000,672000000,119620945,7626000000.0,2523000000,7529000000.0,565000000,753000000,1289000000,788000000,486000000,18845000000.0,7358000000.0,47000000,ABT,3/29/2019,79.94
76.25,3222000000,577000000,115150030,7825000000.0,2523000000,7983000000.0,568000000,751000000,1753000000,1111000000,483000000,18982000000.0,7815000000.0,38000000,ABT,6/28/2019,84.1
84.43,3029000000,596000000,79566642,7825000000.0,2523000000,8069000000.0,569000000,754000000,1754000000,562000000,484000000,17639000000.0,7902000000.0,55000000,ABT,9/30/2019,83.67
85.57,3252000000,595000000,84382714,8038000000.0,2523000000,8314000000.0,568000000,756000000,1887000000,347000000,483000000,16661000000.0,8314000000.0,51000000,ABT,12/31/2019,86.86
